ss,proc,rc,inhib,validity,acc,rt
1161,VisualAnalogy,1,no,valid,1,5120
1161,VisualAnalogy,2,yes,valid,1,3325
1161,VisualAnalogy,2,no,valid,1,6514
1161,VisualAnalogy,2,yes,invalid,0,7367
1161,VisualAnalogy,2,yes,valid,1,5576
1161,VisualAnalogy,1,no,valid,1,4223
1161,VisualAnalogy,2,yes,invalid,1,7402
1161,VisualAnalogy,1,no,valid,1,1920
1161,VisualAnalogy,2,yes,valid,0,3132
1161,VisualAnalogy,2,yes,invalid,0,7323
1161,VisualAnalogy,2,no,valid,1,5890
1161,VisualAnalogy,2,yes,invalid,1,3866
1161,VisualAnalogy,1,yes,invalid,1,6604
1161,VisualAnalogy,1,yes,invalid,1,4242
1161,VisualAnalogy,1,yes,valid,1,3263
1215,VisualAnalogy,1,yes,invalid,0,2693
1215,VisualAnalogy,1,yes,valid,1,2492
1215,VisualAnalogy,2,no,valid,1,3419
1215,VisualAnalogy,1,no,valid,1,2082
1215,VisualAnalogy,2,no,valid,1,5934
1215,VisualAnalogy,1,no,valid,1,1855
1215,VisualAnalogy,2,yes,invalid,0,2221
1215,VisualAnalogy,1,yes,invalid,1,3492
1215,VisualAnalogy,2,yes,valid,1,3755
1215,VisualAnalogy,2,yes,invalid,1,1641
1215,VisualAnalogy,1,yes,invalid,0,2764
1215,VisualAnalogy,2,yes,invalid,1,4640
1215,VisualAnalogy,1,yes,valid,1,3645
1215,VisualAnalogy,2,yes,valid,1,3986
1215,VisualAnalogy,2,yes,valid,0,4876
1215,VisualAnalogy,2,yes,invalid,0,4442
1215,VisualAnalogy,2,no,valid,1,7167
1215,VisualAnalogy,2,no,valid,1,7559
1215,VisualAnalogy,1,yes,invalid,1,1662
1215,VisualAnalogy,2,yes,valid,1,7751
1215,VisualAnalogy,2,yes,valid,0,3363
1215,VisualAnalogy,1,yes,valid,1,3311
1215,VisualAnalogy,1,no,valid,1,3265
1215,VisualAnalogy,2,yes,invalid,0,4651
1215,VisualAnalogy,1,yes,valid,1,2923
1215,VisualAnalogy,2,yes,invalid,0,6960
1215,VisualAnalogy,2,no,valid,1,5838
1215,VisualAnalogy,1,no,valid,1,4059
1215,VisualAnalogy,1,yes,invalid,1,2227
1215,VisualAnalogy,1,yes,valid,1,4239
1215,VisualAnalogy,1,no,valid,0,6268
1215,VisualAnalogy,2,no,valid,1,2751
1215,VisualAnalogy,1,yes,invalid,0,5585
1215,VisualAnalogy,2,yes,valid,1,3148
1215,VisualAnalogy,1,yes,valid,1,8094
1215,VisualAnalogy,1,no,valid,1,1711
1215,VisualAnalogy,1,no,valid,1,7930
1215,VisualAnalogy,2,yes,invalid,0,8091
1215,VisualAnalogy,2,yes,invalid,0,2541
1215,VisualAnalogy,2,no,valid,1,4708
1215,VisualAnalogy,2,no,valid,1,4606
1215,VisualAnalogy,2,yes,invalid,1,3603
1215,VisualAnalogy,2,no,valid,1,3712
1215,VisualAnalogy,2,no,valid,1,4498
1215,VisualAnalogy,1,yes,invalid,1,17154
1215,VisualAnalogy,2,no,valid,1,3515
1215,VisualAnalogy,2,yes,valid,0,9000
1215,VisualAnalogy,1,yes,valid,1,4367
1215,VisualAnalogy,1,no,valid,1,6276
1215,VisualAnalogy,1,no,valid,1,4522
1215,VisualAnalogy,2,yes,invalid,1,8911
1215,VisualAnalogy,1,yes,valid,1,2451
1215,VisualAnalogy,1,yes,invalid,0,3274
1215,VisualAnalogy,2,yes,invalid,1,4820
1215,VisualAnalogy,1,yes,invalid,0,4772
1215,VisualAnalogy,2,yes,valid,1,6812
1215,VisualAnalogy,1,no,valid,1,2572
1215,VisualAnalogy,2,yes,invalid,1,1819
1215,VisualAnalogy,1,yes,invalid,1,2562
1215,VisualAnalogy,2,yes,valid,0,8973
1215,VisualAnalogy,1,no,valid,1,3039
1215,VisualAnalogy,2,yes,valid,0,3003
1215,VisualAnalogy,2,yes,valid,0,7616
1215,VisualAnalogy,1,yes,valid,1,3057
1215,VisualAnalogy,1,yes,valid,1,2352
1215,VisualAnalogy,2,no,valid,1,3794
1215,VisualAnalogy,1,yes,valid,1,5255
1215,VisualAnalogy,1,yes,invalid,1,1599
1215,VisualAnalogy,1,yes,invalid,1,4395
1215,VisualAnalogy,1,no,valid,0,2808
1215,VisualAnalogy,2,yes,valid,1,2967
1215,VisualAnalogy,1,yes,valid,0,2547
1215,VisualAnalogy,1,yes,invalid,0,4693
1215,VisualAnalogy,2,no,valid,1,3533
1215,VisualAnalogy,2,yes,valid,0,4380
1215,VisualAnalogy,1,no,valid,1,2934
1215,VisualAnalogy,1,yes,invalid,0,4238
1215,VisualAnalogy,1,yes,valid,1,10603
1215,VisualAnalogy,1,yes,valid,0,2114
1215,VisualAnalogy,2,no,valid,1,3187
1215,VisualAnalogy,1,yes,invalid,1,5517
1215,VisualAnalogy,2,yes,valid,1,6651
1215,VisualAnalogy,1,yes,invalid,1,1659
1215,VisualAnalogy,1,yes,valid,0,6562
1215,VisualAnalogy,2,no,valid,1,3152
1215,VisualAnalogy,2,yes,invalid,0,4402
1215,VisualAnalogy,2,yes,invalid,0,5983
1215,VisualAnalogy,1,no,valid,1,7354
1215,VisualAnalogy,2,yes,valid,1,2520
1215,VisualAnalogy,2,no,valid,1,3132
1215,VisualAnalogy,1,no,valid,1,3164
1215,VisualAnalogy,1,no,valid,1,3680
1215,VisualAnalogy,1,no,valid,0,9533
1215,VisualAnalogy,2,no,valid,1,3391
1215,VisualAnalogy,2,yes,invalid,1,7889
1215,VisualAnalogy,2,yes,invalid,1,8602
1215,VisualAnalogy,2,yes,valid,1,6928
1215,VisualAnalogy,1,yes,invalid,1,5449
1215,VisualAnalogy,1,yes,valid,1,4665
1215,VisualAnalogy,2,yes,invalid,1,4203
1215,VisualAnalogy,1,yes,invalid,1,7536
1215,VisualAnalogy,1,no,valid,1,2801
1215,VisualAnalogy,1,yes,valid,1,5278
1215,VisualAnalogy,2,yes,valid,1,3259
1215,VisualAnalogy,2,yes,invalid,0,962
1215,VisualAnalogy,1,yes,valid,1,1326
1215,VisualAnalogy,2,yes,valid,1,2578
1215,VisualAnalogy,2,no,valid,1,2865
1215,VisualAnalogy,2,yes,valid,1,4649
1215,VisualAnalogy,2,yes,valid,1,5368
1215,VisualAnalogy,1,yes,invalid,1,2231
1215,VisualAnalogy,2,no,valid,1,6657
1215,VisualAnalogy,1,yes,invalid,1,3394
1215,VisualAnalogy,2,yes,invalid,1,10132
1215,VisualAnalogy,2,no,valid,1,3517
1215,VisualAnalogy,2,no,valid,0,6826
1215,VisualAnalogy,2,yes,invalid,1,6157
1215,VisualAnalogy,2,no,valid,1,4779
1215,VisualAnalogy,1,no,valid,1,4435
1215,VisualAnalogy,1,yes,valid,0,3432
1215,VisualAnalogy,2,yes,valid,0,4178
1215,VisualAnalogy,1,yes,invalid,1,2866
1215,VisualAnalogy,2,yes,valid,1,3035
1215,VisualAnalogy,1,yes,valid,1,11416
1215,VisualAnalogy,1,no,valid,1,4450
1215,VisualAnalogy,1,no,valid,1,5530
1215,VisualAnalogy,1,no,valid,1,9210
1215,VisualAnalogy,2,yes,valid,0,3564
1215,VisualAnalogy,1,yes,invalid,0,3376
1215,VisualAnalogy,1,yes,invalid,1,4560
1215,VisualAnalogy,2,yes,valid,1,3469
1215,VisualAnalogy,1,yes,valid,0,3583
1215,VisualAnalogy,1,yes,valid,1,4617
1215,VisualAnalogy,2,yes,invalid,0,4433
1215,VisualAnalogy,2,no,valid,0,5379
1215,VisualAnalogy,2,yes,invalid,0,2243
1215,VisualAnalogy,1,yes,valid,0,1872
1215,VisualAnalogy,2,no,valid,1,1457
1215,VisualAnalogy,2,yes,invalid,1,1808
1215,VisualAnalogy,1,no,valid,1,1796
1215,VisualAnalogy,2,yes,invalid,1,6472
1215,VisualAnalogy,1,yes,valid,1,1187
1215,VisualAnalogy,1,no,valid,1,4092
1215,VisualAnalogy,1,yes,invalid,1,6908
1218,VisualAnalogy,2,no,valid,1,671
1218,VisualAnalogy,1,no,valid,1,1552
1218,VisualAnalogy,2,yes,invalid,0,2129
1218,VisualAnalogy,2,yes,invalid,1,1512
1218,VisualAnalogy,1,no,valid,0,1314
1218,VisualAnalogy,1,yes,invalid,0,1059
1218,VisualAnalogy,2,yes,valid,1,1538
1218,VisualAnalogy,1,yes,valid,1,1168
1218,VisualAnalogy,1,no,valid,1,2068
1218,VisualAnalogy,1,no,valid,1,1342
1218,VisualAnalogy,2,yes,valid,1,581
1218,VisualAnalogy,1,yes,invalid,0,467
1218,VisualAnalogy,2,yes,valid,1,508
1218,VisualAnalogy,2,yes,invalid,1,461
1218,VisualAnalogy,1,yes,valid,0,1395
1218,VisualAnalogy,1,no,valid,0,1093
1218,VisualAnalogy,1,yes,invalid,1,635
1218,VisualAnalogy,1,yes,invalid,1,356
1218,VisualAnalogy,2,yes,valid,1,344
1218,VisualAnalogy,2,no,valid,1,265
1218,VisualAnalogy,1,yes,invalid,0,314
1218,VisualAnalogy,2,no,valid,0,787
1218,VisualAnalogy,1,yes,invalid,0,460
1218,VisualAnalogy,2,yes,valid,1,514
1218,VisualAnalogy,2,yes,invalid,0,579
1218,VisualAnalogy,2,yes,invalid,1,529
1218,VisualAnalogy,1,yes,valid,0,519
1218,VisualAnalogy,1,yes,valid,0,299
1218,VisualAnalogy,2,no,valid,0,513
1218,VisualAnalogy,2,yes,invalid,1,978
1218,VisualAnalogy,2,yes,valid,0,1648
1218,VisualAnalogy,2,no,valid,1,1431
1218,VisualAnalogy,1,no,valid,1,993
1218,VisualAnalogy,2,no,valid,1,1058
1218,VisualAnalogy,1,yes,valid,1,592
1218,VisualAnalogy,1,yes,valid,1,657
1218,VisualAnalogy,2,no,valid,1,813
1218,VisualAnalogy,1,no,valid,1,443
1218,VisualAnalogy,1,yes,invalid,0,303
1218,VisualAnalogy,2,yes,invalid,0,328
1218,VisualAnalogy,1,no,valid,1,419
1218,VisualAnalogy,1,yes,invalid,0,610
1218,VisualAnalogy,1,yes,valid,1,696
1218,VisualAnalogy,2,no,valid,0,335
1218,VisualAnalogy,2,no,valid,0,1789
1218,VisualAnalogy,2,yes,valid,0,670
1218,VisualAnalogy,1,yes,invalid,0,351
1218,VisualAnalogy,1,yes,valid,1,336
1218,VisualAnalogy,2,yes,valid,1,479
1218,VisualAnalogy,1,no,valid,1,362
1218,VisualAnalogy,1,yes,valid,1,494
1218,VisualAnalogy,2,no,valid,1,364
1218,VisualAnalogy,2,yes,invalid,0,448
1218,VisualAnalogy,2,yes,valid,1,371
1218,VisualAnalogy,1,yes,valid,1,857
1218,VisualAnalogy,2,yes,valid,0,1343
1218,VisualAnalogy,2,yes,valid,1,857
1218,VisualAnalogy,2,yes,valid,1,751
1218,VisualAnalogy,2,yes,invalid,1,5456
1218,VisualAnalogy,1,no,valid,0,3585
1218,VisualAnalogy,2,no,valid,0,2843
1218,VisualAnalogy,1,yes,valid,1,911
1218,VisualAnalogy,2,yes,invalid,1,1408
1218,VisualAnalogy,1,no,valid,1,2023
1218,VisualAnalogy,1,yes,invalid,0,2153
1218,VisualAnalogy,1,yes,invalid,1,1714
1218,VisualAnalogy,2,no,valid,1,1396
1218,VisualAnalogy,2,yes,invalid,0,1192
1218,VisualAnalogy,1,yes,invalid,0,689
1218,VisualAnalogy,1,yes,valid,1,1959
1218,VisualAnalogy,2,yes,invalid,0,2876
1218,VisualAnalogy,1,no,valid,1,1160
1218,VisualAnalogy,2,yes,valid,1,380
1218,VisualAnalogy,2,no,valid,0,306
1218,VisualAnalogy,2,no,valid,0,251
1218,VisualAnalogy,2,yes,invalid,0,264
1218,VisualAnalogy,1,yes,valid,1,217
1218,VisualAnalogy,2,no,valid,1,271
1218,VisualAnalogy,1,yes,valid,1,688
1218,VisualAnalogy,2,yes,invalid,0,311
1218,VisualAnalogy,1,yes,valid,1,400
1218,VisualAnalogy,1,no,valid,1,491
1218,VisualAnalogy,1,yes,valid,1,346
1218,VisualAnalogy,1,yes,invalid,0,379
1218,VisualAnalogy,2,yes,valid,1,353
1218,VisualAnalogy,1,no,valid,1,402
1218,VisualAnalogy,1,yes,valid,1,478
1218,VisualAnalogy,2,yes,invalid,1,617
1218,VisualAnalogy,2,yes,valid,1,672
1218,VisualAnalogy,2,yes,valid,1,465
1218,VisualAnalogy,2,yes,valid,1,394
1218,VisualAnalogy,2,no,valid,1,371
1218,VisualAnalogy,2,yes,valid,1,425
1218,VisualAnalogy,1,no,valid,1,346
1218,VisualAnalogy,1,yes,valid,1,315
1218,VisualAnalogy,2,yes,invalid,0,340
1218,VisualAnalogy,1,yes,invalid,0,306
1218,VisualAnalogy,1,no,valid,1,219
1218,VisualAnalogy,1,no,valid,1,401
1218,VisualAnalogy,1,yes,invalid,0,333
1218,VisualAnalogy,1,yes,invalid,0,283
1218,VisualAnalogy,2,yes,invalid,0,415
1218,VisualAnalogy,1,yes,invalid,0,269
1218,VisualAnalogy,1,yes,invalid,0,94
1218,VisualAnalogy,1,no,valid,1,332
1218,VisualAnalogy,2,no,valid,1,11
1218,VisualAnalogy,2,no,valid,1,329
1218,VisualAnalogy,2,yes,invalid,0,308
1218,VisualAnalogy,2,yes,valid,1,396
1218,VisualAnalogy,1,no,valid,1,264
1218,VisualAnalogy,1,yes,invalid,0,329
1218,VisualAnalogy,1,no,valid,1,263
1218,VisualAnalogy,1,yes,invalid,0,264
1218,VisualAnalogy,2,yes,valid,1,329
1218,VisualAnalogy,2,yes,invalid,0,295
1218,VisualAnalogy,2,no,valid,1,286
1218,VisualAnalogy,2,yes,invalid,0,305
1218,VisualAnalogy,1,yes,valid,1,266
1218,VisualAnalogy,2,yes,valid,1,203
1218,VisualAnalogy,2,no,valid,1,207
1218,VisualAnalogy,1,yes,valid,1,290
1218,VisualAnalogy,2,yes,valid,1,313
1218,VisualAnalogy,1,yes,valid,1,257
1218,VisualAnalogy,2,no,valid,1,112
1218,VisualAnalogy,2,yes,invalid,0,129
1218,VisualAnalogy,2,no,valid,1,196
1218,VisualAnalogy,2,yes,invalid,0,296
1218,VisualAnalogy,1,no,valid,1,686
1218,VisualAnalogy,1,yes,invalid,0,290
1218,VisualAnalogy,2,yes,invalid,0,552
1218,VisualAnalogy,1,yes,valid,1,369
1218,VisualAnalogy,2,no,valid,1,391
1218,VisualAnalogy,1,yes,invalid,0,336
1218,VisualAnalogy,2,yes,valid,1,303
1218,VisualAnalogy,2,no,valid,1,328
1218,VisualAnalogy,2,yes,valid,1,307
1218,VisualAnalogy,1,yes,invalid,0,284
1218,VisualAnalogy,1,yes,valid,1,320
1218,VisualAnalogy,1,no,valid,1,283
1218,VisualAnalogy,1,yes,invalid,0,271
1218,VisualAnalogy,1,no,valid,1,224
1218,VisualAnalogy,1,no,valid,1,281
1218,VisualAnalogy,1,yes,valid,1,236
1218,VisualAnalogy,2,yes,invalid,0,264
1234,VisualAnalogy,1,no,valid,0,3382
1234,VisualAnalogy,2,no,valid,1,4376
1234,VisualAnalogy,2,yes,valid,1,4335
1234,VisualAnalogy,2,yes,valid,1,5055
1234,VisualAnalogy,2,no,valid,0,3407
1234,VisualAnalogy,1,yes,invalid,1,1572
1234,VisualAnalogy,2,no,valid,1,3259
1234,VisualAnalogy,2,no,valid,1,4594
1234,VisualAnalogy,1,yes,valid,1,1509
1234,VisualAnalogy,2,yes,valid,1,2286
1234,VisualAnalogy,1,yes,valid,1,1457
1234,VisualAnalogy,1,no,valid,0,1648
1234,VisualAnalogy,2,yes,invalid,0,2391
1234,VisualAnalogy,1,yes,invalid,0,1297
1234,VisualAnalogy,1,no,valid,1,2031
1234,VisualAnalogy,1,yes,valid,1,2897
1234,VisualAnalogy,2,yes,invalid,1,3056
1234,VisualAnalogy,2,no,valid,1,4271
1234,VisualAnalogy,1,yes,valid,0,2002
1234,VisualAnalogy,2,yes,valid,1,2126
1234,VisualAnalogy,1,no,valid,0,2322
1234,VisualAnalogy,2,yes,invalid,1,2607
1234,VisualAnalogy,1,yes,valid,1,3475
1234,VisualAnalogy,2,yes,invalid,1,1640
1234,VisualAnalogy,1,yes,invalid,0,1612
1234,VisualAnalogy,2,yes,valid,1,2523
1234,VisualAnalogy,1,no,valid,1,1263
1234,VisualAnalogy,1,yes,invalid,1,2952
1234,VisualAnalogy,1,yes,invalid,1,3569
1234,VisualAnalogy,2,yes,valid,1,3129
1234,VisualAnalogy,1,yes,valid,1,1640
1234,VisualAnalogy,1,no,valid,1,1788
1234,VisualAnalogy,2,yes,invalid,1,4638
1234,VisualAnalogy,1,yes,invalid,0,4171
1234,VisualAnalogy,2,yes,invalid,0,4843
1234,VisualAnalogy,2,no,valid,1,2544
1234,VisualAnalogy,1,yes,valid,1,3799
1234,VisualAnalogy,1,yes,invalid,1,5660
1234,VisualAnalogy,1,yes,valid,1,5363
1234,VisualAnalogy,1,yes,invalid,1,1985
1234,VisualAnalogy,1,yes,invalid,1,2442
1234,VisualAnalogy,1,no,valid,0,1887
1234,VisualAnalogy,1,no,valid,1,1843
1234,VisualAnalogy,1,yes,invalid,0,2543
1234,VisualAnalogy,1,yes,valid,1,2921
1234,VisualAnalogy,2,yes,invalid,1,1997
1234,VisualAnalogy,2,no,valid,1,2282
1234,VisualAnalogy,2,yes,invalid,0,3358
1234,VisualAnalogy,2,yes,invalid,1,4635
1234,VisualAnalogy,1,yes,valid,1,2056
1234,VisualAnalogy,1,yes,invalid,1,2687
1234,VisualAnalogy,2,yes,invalid,1,3475
1234,VisualAnalogy,2,yes,valid,1,3976
1234,VisualAnalogy,2,no,valid,1,2943
1234,VisualAnalogy,2,no,valid,0,4777
1234,VisualAnalogy,1,no,valid,1,1200
1234,VisualAnalogy,1,yes,valid,1,1932
1234,VisualAnalogy,1,yes,valid,1,3499
1234,VisualAnalogy,2,yes,valid,1,3379
1234,VisualAnalogy,2,no,valid,0,2242
1234,VisualAnalogy,1,no,valid,1,1966
1234,VisualAnalogy,2,no,valid,1,4291
1234,VisualAnalogy,2,yes,invalid,0,2442
1234,VisualAnalogy,2,yes,valid,1,4159
1234,VisualAnalogy,2,yes,valid,1,2412
1234,VisualAnalogy,1,yes,invalid,1,3339
1234,VisualAnalogy,1,no,valid,0,3666
1234,VisualAnalogy,2,yes,valid,1,2157
1234,VisualAnalogy,2,yes,valid,1,2840
1234,VisualAnalogy,1,no,valid,1,2988
1234,VisualAnalogy,2,no,valid,1,6526
1234,VisualAnalogy,2,yes,invalid,0,5111
1234,VisualAnalogy,1,no,valid,1,1418
1234,VisualAnalogy,1,yes,invalid,1,1824
1234,VisualAnalogy,2,yes,valid,1,10378
1234,VisualAnalogy,2,no,valid,1,2276
1234,VisualAnalogy,2,yes,invalid,1,3672
1234,VisualAnalogy,2,yes,invalid,0,3425
1234,VisualAnalogy,2,yes,invalid,1,1771
1234,VisualAnalogy,1,yes,invalid,0,4346
1234,VisualAnalogy,2,yes,invalid,1,5453
1234,VisualAnalogy,1,no,valid,1,2397
1234,VisualAnalogy,2,no,valid,1,3545
1234,VisualAnalogy,2,yes,valid,1,3675
1234,VisualAnalogy,1,yes,valid,1,1816
1234,VisualAnalogy,1,no,valid,1,1871
1234,VisualAnalogy,1,yes,invalid,1,1857
1234,VisualAnalogy,1,yes,valid,1,1519
1234,VisualAnalogy,2,no,valid,1,6108
1234,VisualAnalogy,1,yes,invalid,1,1903
1234,VisualAnalogy,2,no,valid,1,3336
1234,VisualAnalogy,1,yes,invalid,1,2880
1234,VisualAnalogy,1,yes,valid,1,1819
1234,VisualAnalogy,1,yes,valid,1,2562
1234,VisualAnalogy,1,yes,valid,1,2334
1234,VisualAnalogy,1,no,valid,1,5821
1234,VisualAnalogy,2,yes,invalid,1,2280
1234,VisualAnalogy,2,yes,valid,1,4301
1234,VisualAnalogy,2,yes,valid,1,3175
1234,VisualAnalogy,2,yes,valid,1,3294
1234,VisualAnalogy,2,yes,valid,1,5566
1234,VisualAnalogy,1,no,valid,1,1443
1234,VisualAnalogy,2,no,valid,1,3743
1234,VisualAnalogy,1,yes,valid,1,2026
1234,VisualAnalogy,2,yes,invalid,1,3867
1234,VisualAnalogy,1,yes,invalid,1,1421
1234,VisualAnalogy,2,no,valid,1,3236
1234,VisualAnalogy,1,no,valid,1,2360
1234,VisualAnalogy,2,yes,invalid,1,4373
1234,VisualAnalogy,2,yes,invalid,1,2973
1234,VisualAnalogy,2,yes,valid,1,2812
1234,VisualAnalogy,2,yes,invalid,0,3915
1234,VisualAnalogy,2,yes,invalid,0,2600
1234,VisualAnalogy,1,yes,invalid,1,2157
1234,VisualAnalogy,1,yes,valid,1,1913
1234,VisualAnalogy,1,yes,valid,1,1299
1234,VisualAnalogy,1,no,valid,1,1537
1234,VisualAnalogy,2,yes,valid,1,2800
1234,VisualAnalogy,1,no,valid,1,1117
1234,VisualAnalogy,2,yes,valid,1,1783
1234,VisualAnalogy,1,no,valid,1,1481
1234,VisualAnalogy,1,yes,invalid,1,2301
1234,VisualAnalogy,1,yes,valid,0,1892
1234,VisualAnalogy,1,no,valid,1,1963
1234,VisualAnalogy,1,yes,invalid,1,1551
1234,VisualAnalogy,1,no,valid,1,1457
1234,VisualAnalogy,2,yes,valid,1,2047
1234,VisualAnalogy,1,yes,valid,1,1444
1234,VisualAnalogy,2,yes,valid,1,1904
1234,VisualAnalogy,1,yes,invalid,1,1209
1234,VisualAnalogy,1,no,valid,1,1192
1234,VisualAnalogy,1,yes,valid,0,3809
1234,VisualAnalogy,1,yes,valid,1,1209
1234,VisualAnalogy,2,no,valid,1,2708
1234,VisualAnalogy,2,no,valid,1,2894
1234,VisualAnalogy,2,no,valid,1,1870
1234,VisualAnalogy,1,yes,invalid,0,2415
1234,VisualAnalogy,2,yes,valid,0,1565
1234,VisualAnalogy,2,yes,invalid,0,4337
1234,VisualAnalogy,2,no,valid,1,2369
1234,VisualAnalogy,2,yes,invalid,1,3736
1234,VisualAnalogy,2,no,valid,1,4208
1234,VisualAnalogy,1,yes,invalid,1,3591
1234,VisualAnalogy,2,no,valid,1,2497
1247,VisualAnalogy,2,yes,valid,1,2376
1247,VisualAnalogy,1,no,valid,0,4271
1247,VisualAnalogy,1,yes,invalid,0,4721
1247,VisualAnalogy,1,yes,invalid,1,4526
1247,VisualAnalogy,2,no,valid,1,6595
1247,VisualAnalogy,2,yes,valid,0,2697
1247,VisualAnalogy,2,yes,invalid,0,7089
1247,VisualAnalogy,2,yes,invalid,1,4553
1247,VisualAnalogy,1,no,valid,1,6340
1247,VisualAnalogy,1,no,valid,1,2596
1247,VisualAnalogy,1,yes,invalid,1,4569
1247,VisualAnalogy,2,yes,valid,0,4936
1247,VisualAnalogy,2,yes,invalid,1,3248
1247,VisualAnalogy,2,yes,invalid,1,4248
1247,VisualAnalogy,2,yes,invalid,1,11284
1247,VisualAnalogy,1,yes,invalid,0,3315
1247,VisualAnalogy,1,yes,valid,1,4904
1247,VisualAnalogy,1,yes,valid,1,8971
1247,VisualAnalogy,2,yes,valid,1,3228
1247,VisualAnalogy,2,no,valid,1,2414
1247,VisualAnalogy,2,yes,valid,0,4557
1247,VisualAnalogy,2,no,valid,0,2634
1247,VisualAnalogy,1,no,valid,1,3764
1247,VisualAnalogy,2,no,valid,1,2977
1247,VisualAnalogy,1,yes,valid,1,3776
1247,VisualAnalogy,1,yes,valid,1,3616
1247,VisualAnalogy,1,yes,valid,1,3231
1247,VisualAnalogy,2,no,valid,1,4913
1247,VisualAnalogy,2,no,valid,0,3492
1247,VisualAnalogy,1,no,valid,1,10058
1247,VisualAnalogy,1,yes,invalid,1,4071
1247,VisualAnalogy,1,no,valid,1,3169
1247,VisualAnalogy,1,yes,valid,0,3464
1247,VisualAnalogy,1,yes,invalid,0,4075
1247,VisualAnalogy,2,yes,valid,1,4280
1247,VisualAnalogy,2,yes,invalid,0,4845
1247,VisualAnalogy,1,yes,invalid,0,2578
1247,VisualAnalogy,2,yes,invalid,0,3778
1247,VisualAnalogy,2,yes,invalid,0,5121
1247,VisualAnalogy,2,yes,invalid,0,4318
1247,VisualAnalogy,1,no,valid,1,4523
1247,VisualAnalogy,1,no,valid,1,2657
1247,VisualAnalogy,2,yes,invalid,1,5855
1247,VisualAnalogy,1,no,valid,1,4767
1247,VisualAnalogy,1,no,valid,0,1687
1247,VisualAnalogy,1,yes,invalid,1,5603
1247,VisualAnalogy,1,yes,valid,0,3089
1247,VisualAnalogy,2,yes,valid,0,5080
1247,VisualAnalogy,1,yes,valid,0,2029
1247,VisualAnalogy,2,no,valid,1,5823
1247,VisualAnalogy,2,no,valid,1,5338
1247,VisualAnalogy,2,yes,valid,1,7698
1247,VisualAnalogy,1,yes,valid,1,3587
1247,VisualAnalogy,2,no,valid,1,6301
1247,VisualAnalogy,1,yes,valid,1,3320
1247,VisualAnalogy,2,yes,invalid,0,2941
1247,VisualAnalogy,2,yes,valid,0,2132
1247,VisualAnalogy,2,yes,invalid,1,4955
1247,VisualAnalogy,1,no,valid,1,2231
1247,VisualAnalogy,1,yes,invalid,1,2353
1247,VisualAnalogy,2,yes,valid,1,4467
1247,VisualAnalogy,2,yes,valid,1,5437
1247,VisualAnalogy,2,yes,valid,1,7210
1247,VisualAnalogy,2,no,valid,1,5179
1247,VisualAnalogy,1,no,valid,1,6979
1247,VisualAnalogy,2,no,valid,0,5092
1247,VisualAnalogy,1,yes,valid,1,2620
1247,VisualAnalogy,1,yes,invalid,0,4595
1247,VisualAnalogy,2,no,valid,1,2984
1247,VisualAnalogy,1,yes,invalid,1,3114
1247,VisualAnalogy,1,yes,invalid,1,3220
1247,VisualAnalogy,1,yes,valid,0,6340
1247,VisualAnalogy,1,no,valid,1,12987
1247,VisualAnalogy,2,yes,valid,1,4960
1247,VisualAnalogy,1,no,valid,1,3582
1247,VisualAnalogy,2,yes,valid,1,5320
1247,VisualAnalogy,1,yes,valid,1,3213
1247,VisualAnalogy,1,yes,invalid,0,5789
1247,VisualAnalogy,1,yes,valid,0,5360
1247,VisualAnalogy,2,yes,invalid,1,2397
1247,VisualAnalogy,1,no,valid,0,6377
1247,VisualAnalogy,1,yes,valid,1,5746
1247,VisualAnalogy,2,no,valid,1,4765
1247,VisualAnalogy,1,yes,invalid,0,5890
1247,VisualAnalogy,2,yes,valid,0,7097
1247,VisualAnalogy,1,yes,invalid,1,3906
1247,VisualAnalogy,2,yes,invalid,1,10140
1247,VisualAnalogy,2,no,valid,1,3065
1247,VisualAnalogy,1,yes,valid,1,7835
1247,VisualAnalogy,1,yes,invalid,0,7129
1247,VisualAnalogy,2,no,valid,0,3818
1247,VisualAnalogy,1,yes,valid,0,4033
1247,VisualAnalogy,2,yes,valid,1,4004
1247,VisualAnalogy,1,yes,valid,1,8177
1247,VisualAnalogy,2,no,valid,0,14066
1247,VisualAnalogy,2,no,valid,1,5360
1247,VisualAnalogy,2,yes,invalid,0,9516
1247,VisualAnalogy,1,no,valid,1,2843
1247,VisualAnalogy,2,no,valid,1,4896
1247,VisualAnalogy,2,yes,valid,0,1184
1247,VisualAnalogy,2,yes,valid,1,2841
1247,VisualAnalogy,1,yes,invalid,0,5709
1247,VisualAnalogy,2,yes,invalid,0,6272
1247,VisualAnalogy,2,yes,invalid,1,3395
1247,VisualAnalogy,1,yes,invalid,0,3752
1247,VisualAnalogy,2,yes,invalid,0,5378
1247,VisualAnalogy,1,no,valid,1,6579
1247,VisualAnalogy,1,no,valid,0,5395
1247,VisualAnalogy,1,yes,invalid,0,4528
1247,VisualAnalogy,1,yes,invalid,0,6760
1247,VisualAnalogy,2,yes,valid,0,2414
1247,VisualAnalogy,2,yes,valid,1,9341
1247,VisualAnalogy,2,yes,valid,0,4553
1247,VisualAnalogy,1,no,valid,1,3380
1247,VisualAnalogy,2,yes,invalid,1,8835
1247,VisualAnalogy,1,yes,invalid,1,1882
